2022-12-26 07:23:37,836 DEBUG   HandlerThread:13539 [system_monitor.py:probe():180] {'os': 'Linux-5.4.0-1094-azure-x86_64-with-glibc2.31', 'python': '3.10.4', 'heartbeatAt': '2022-12-26T07:23:37.828755', 'startedAt': '2022-12-26T07:23:36.989399', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': '/workspaces/MLOps/Step1-MLMonitoring(Weights&Biases)/train.py', 'codePath': 'Step1-MLMonitoring(Weights&Biases)/train.py', 'git': {'remote': 'https://github.com/Shubh-kr/MLOps', 'commit': 'e42a0609043396f34e2c1ed46080046b5fb390fb'}, 'email': '45756420+Shubh-kr@users.noreply.github.com', 'root': '/workspaces/MLOps', 'host': 'codespaces-a4e48a', 'username': 'codespace', 'executable': '/home/codespace/.python/current/bin/python3', 'cpu_count': 2, 'cpu_count_logical': 4, 'cpu_freq': {'current': 2593.905, 'min': 0.0, 'max': 0.0}, 'cpu_freq_per_core': [{'current': 2593.905, 'min': 0.0, 'max': 0.0}, {'current': 2593.905, 'min': 0.0, 'max': 0.0}, {'current': 2593.905, 'min': 0.0, 'max': 0.0}, {'current': 2593.905, 'min': 0.0, 'max': 0.0}], 'disk': {'total': 31.32598876953125, 'used': 12.096691131591797}, 'memory': {'total': 7.771213531494141}}
2022-12-26 07:23:37,836 INFO    HandlerThread:13539 [system_monitor.py:probe():181] Finished collecting system info
2022-12-26 07:23:37,836 INFO    HandlerThread:13539 [system_monitor.py:probe():184] Publishing system info
2022-12-26 07:23:37,836 DEBUG   HandlerThread:13539 [system_info.py:_save_pip():51] Saving list of pip packages installed into the current environment
2022-12-26 07:23:37,837 DEBUG   HandlerThread:13539 [system_info.py:_save_pip():67] Saving pip packages done
2022-12-26 07:23:37,837 INFO    HandlerThread:13539 [system_monitor.py:probe():186] Finished publishing system info
2022-12-26 07:23:37,839 DEBUG   SenderThread:13539 [sender.py:send():303] send: files
2022-12-26 07:23:37,840 INFO    SenderThread:13539 [sender.py:_save_file():1171] saving file wandb-metadata.json with policy now
2022-12-26 07:23:37,846 DEBUG   HandlerThread:13539 [handler.py:handle_request():139] handle_request: stop_status
2022-12-26 07:23:37,846 DEBUG   SenderThread:13539 [sender.py:send_request():317] send_request: stop_status
2022-12-26 07:23:38,095 DEBUG   SenderThread:13539 [sender.py:send():303] send: telemetry
2022-12-26 07:23:38,095 DEBUG   SenderThread:13539 [sender.py:send():303] send: metric
2022-12-26 07:23:38,096 DEBUG   SenderThread:13539 [sender.py:send():303] send: telemetry
2022-12-26 07:23:38,096 DEBUG   SenderThread:13539 [sender.py:send():303] send: metric
2022-12-26 07:23:38,096 WARNING SenderThread:13539 [sender.py:send_metric():1127] Seen metric with glob (shouldn't happen)
2022-12-26 07:23:38,552 INFO    Thread-16 :13539 [upload_job.py:push():143] Uploaded file /tmp/tmpltpjmyrqwandb/1ve4921q-wandb-metadata.json
2022-12-26 07:23:38,790 INFO    Thread-13 :13539 [dir_watcher.py:_on_file_created():275] file/dir created: ./wandb/run-20221226_072336-30cv56k2/files/requirements.txt
2022-12-26 07:23:38,790 INFO    Thread-13 :13539 [dir_watcher.py:_on_file_created():275] file/dir created: ./wandb/run-20221226_072336-30cv56k2/files/output.log
2022-12-26 07:23:38,790 INFO    Thread-13 :13539 [dir_watcher.py:_on_file_created():275] file/dir created: ./wandb/run-20221226_072336-30cv56k2/files/wandb-summary.json
2022-12-26 07:23:38,790 INFO    Thread-13 :13539 [dir_watcher.py:_on_file_created():275] file/dir created: ./wandb/run-20221226_072336-30cv56k2/files/wandb-metadata.json
2022-12-26 07:23:40,790 INFO    Thread-13 :13539 [dir_watcher.py:_on_file_modified():292] file/dir modified: ./wandb/run-20221226_072336-30cv56k2/files/output.log
2022-12-26 07:23:44,260 DEBUG   SenderThread:13539 [sender.py:send():303] send: config
2022-12-26 07:23:44,554 DEBUG   SenderThread:13539 [sender.py:send():303] send: config
2022-12-26 07:23:44,792 INFO    Thread-13 :13539 [dir_watcher.py:_on_file_modified():292] file/dir modified: ./wandb/run-20221226_072336-30cv56k2/files/output.log
2022-12-26 07:23:44,843 DEBUG   HandlerThread:13539 [handler.py:handle_request():139] handle_request: log_artifact
2022-12-26 07:23:44,843 DEBUG   SenderThread:13539 [sender.py:send_request():317] send_request: log_artifact
2022-12-26 07:23:45,337 DEBUG   HandlerThread:13539 [handler.py:handle_request():139] handle_request: partial_history
2022-12-26 07:23:45,793 INFO    Thread-13 :13539 [dir_watcher.py:_on_file_created():275] file/dir created: ./wandb/run-20221226_072336-30cv56k2/files/media/table/conf_table_0_be5b9890b94badb778f3.table.json
2022-12-26 07:23:45,793 INFO    Thread-13 :13539 [dir_watcher.py:_on_file_created():275] file/dir created: ./wandb/run-20221226_072336-30cv56k2/files/media/table
2022-12-26 07:23:45,793 INFO    Thread-13 :13539 [dir_watcher.py:_on_file_created():275] file/dir created: ./wandb/run-20221226_072336-30cv56k2/files/media
2022-12-26 07:23:45,902 DEBUG   HandlerThread:13539 [handler.py:handle_request():139] handle_request: log_artifact
2022-12-26 07:23:45,913 DEBUG   HandlerThread:13539 [handler.py:handle_request():139] handle_request: partial_history
2022-12-26 07:23:46,512 INFO    Thread-17 :13539 [upload_job.py:push():143] Uploaded file /tmp/tmpltpjmyrqwandb/22jp2rmv-media/table/conf_table_0_be5b9890b94badb778f3.table.json
2022-12-26 07:23:46,690 INFO    Thread-19 :13539 [upload_job.py:push():101] Uploaded file /home/codespace/.cache/wandb/artifacts/obj/md5/29/f3c3746f777e3a61e8fdd2382fdace
2022-12-26 07:23:46,793 INFO    Thread-13 :13539 [dir_watcher.py:_on_file_modified():292] file/dir modified: ./wandb/run-20221226_072336-30cv56k2/files/output.log
2022-12-26 07:23:46,794 INFO    Thread-13 :13539 [dir_watcher.py:_on_file_created():275] file/dir created: ./wandb/run-20221226_072336-30cv56k2/files/media/table/examples_1_91f6e347e7ecd02507aa.table.json
2022-12-26 07:23:46,794 INFO    Thread-13 :13539 [dir_watcher.py:_on_file_modified():292] file/dir modified: ./wandb/run-20221226_072336-30cv56k2/files/media/table
2022-12-26 07:23:47,885 INFO    SenderThread:13539 [sender.py:send_request_log_artifact():1222] logged artifact run-30cv56k2-conf_table - {'id': 'QXJ0aWZhY3Q6MzAyNjk4MDY0', 'digest': 'c00bd63c232378a8ff5de78bdf762dbb', 'state': 'PENDING', 'aliases': [], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjQ4MTU1NDQw', 'latestArtifact': None}, 'version': 'latest'}
2022-12-26 07:23:47,890 DEBUG   SenderThread:13539 [sender.py:send():303] send: files
2022-12-26 07:23:47,891 INFO    SenderThread:13539 [sender.py:_save_file():1171] saving file media/table/conf_table_0_be5b9890b94badb778f3.table.json with policy now
2022-12-26 07:23:47,893 DEBUG   SenderThread:13539 [sender.py:send():303] send: metric
2022-12-26 07:23:47,894 DEBUG   SenderThread:13539 [sender.py:send():303] send: metric
2022-12-26 07:23:47,895 DEBUG   SenderThread:13539 [sender.py:send():303] send: metric
2022-12-26 07:23:47,895 DEBUG   SenderThread:13539 [sender.py:send():303] send: metric
2022-12-26 07:23:47,895 DEBUG   SenderThread:13539 [sender.py:send():303] send: metric
2022-12-26 07:23:47,896 DEBUG   SenderThread:13539 [sender.py:send():303] send: metric
2022-12-26 07:23:47,896 DEBUG   SenderThread:13539 [sender.py:send():303] send: metric
2022-12-26 07:23:47,896 DEBUG   SenderThread:13539 [sender.py:send():303] send: metric
2022-12-26 07:23:47,902 DEBUG   SenderThread:13539 [sender.py:send():303] send: history
2022-12-26 07:23:47,903 DEBUG   SenderThread:13539 [sender.py:send():303] send: summary
2022-12-26 07:23:47,905 INFO    SenderThread:13539 [sender.py:_save_file():1171] saving file wandb-summary.json with policy end
2022-12-26 07:23:47,906 DEBUG   SenderThread:13539 [sender.py:send_request():317] send_request: log_artifact
2022-12-26 07:23:48,620 INFO    Thread-20 :13539 [upload_job.py:push():143] Uploaded file /tmp/tmpltpjmyrqwandb/jdf1btam-media/table/examples_1_91f6e347e7ecd02507aa.table.json
2022-12-26 07:23:48,756 INFO    Thread-21 :13539 [upload_job.py:push():143] Uploaded file /tmp/tmpltpjmyrqwandb/uiawjxqv-media/table/conf_table_0_be5b9890b94badb778f3.table.json
2022-12-26 07:23:48,795 INFO    Thread-13 :13539 [dir_watcher.py:_on_file_modified():292] file/dir modified: ./wandb/run-20221226_072336-30cv56k2/files/wandb-summary.json
2022-12-26 07:23:49,011 DEBUG   HandlerThread:13539 [handler.py:handle_request():139] handle_request: partial_history
2022-12-26 07:23:49,547 INFO    Thread-23 :13539 [upload_job.py:push():101] Uploaded file /home/codespace/.cache/wandb/artifacts/obj/md5/a7/18e6139b8d4bb63745400727e0a9ee
2022-12-26 07:23:50,754 INFO    SenderThread:13539 [sender.py:send_request_log_artifact():1222] logged artifact run-30cv56k2-examples - {'id': 'QXJ0aWZhY3Q6MzAyNjk4MDgx', 'digest': '46bca21cb949c7f4e6a861749e0bb5c2', 'state': 'PENDING', 'aliases': [], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjQ4MTU1NDQx', 'latestArtifact': None}, 'version': 'latest'}
2022-12-26 07:23:50,754 DEBUG   SenderThread:13539 [sender.py:send():303] send: files
2022-12-26 07:23:50,755 INFO    SenderThread:13539 [sender.py:_save_file():1171] saving file media/table/examples_1_91f6e347e7ecd02507aa.table.json with policy now
2022-12-26 07:23:50,756 DEBUG   SenderThread:13539 [sender.py:send():303] send: metric
2022-12-26 07:23:50,757 DEBUG   SenderThread:13539 [sender.py:send():303] send: metric
2022-12-26 07:23:50,757 DEBUG   SenderThread:13539 [sender.py:send():303] send: metric
2022-12-26 07:23:50,757 DEBUG   SenderThread:13539 [sender.py:send():303] send: metric
2022-12-26 07:23:50,757 DEBUG   SenderThread:13539 [sender.py:send():303] send: metric
2022-12-26 07:23:50,758 DEBUG   SenderThread:13539 [sender.py:send():303] send: metric
2022-12-26 07:23:50,758 DEBUG   SenderThread:13539 [sender.py:send():303] send: metric
2022-12-26 07:23:50,758 DEBUG   SenderThread:13539 [sender.py:send():303] send: metric
2022-12-26 07:23:50,758 DEBUG   SenderThread:13539 [sender.py:send():303] send: metric
2022-12-26 07:23:50,758 DEBUG   SenderThread:13539 [sender.py:send():303] send: history
2022-12-26 07:23:50,759 DEBUG   SenderThread:13539 [sender.py:send():303] send: summary
2022-12-26 07:23:50,767 INFO    SenderThread:13539 [sender.py:_save_file():1171] saving file wandb-summary.json with policy end
2022-12-26 07:23:50,768 DEBUG   SenderThread:13539 [sender.py:send():303] send: metric
2022-12-26 07:23:50,769 DEBUG   SenderThread:13539 [sender.py:send():303] send: metric
2022-12-26 07:23:50,769 DEBUG   SenderThread:13539 [sender.py:send():303] send: metric
2022-12-26 07:23:50,769 DEBUG   SenderThread:13539 [sender.py:send():303] send: history
2022-12-26 07:23:50,770 DEBUG   SenderThread:13539 [sender.py:send():303] send: summary
2022-12-26 07:23:50,781 INFO    SenderThread:13539 [sender.py:_save_file():1171] saving file wandb-summary.json with policy end
2022-12-26 07:23:50,796 INFO    Thread-13 :13539 [dir_watcher.py:_on_file_modified():292] file/dir modified: ./wandb/run-20221226_072336-30cv56k2/files/wandb-summary.json
2022-12-26 07:23:51,531 INFO    Thread-24 :13539 [upload_job.py:push():143] Uploaded file /tmp/tmpltpjmyrqwandb/38z9ude3-media/table/examples_1_91f6e347e7ecd02507aa.table.json
2022-12-26 07:23:52,005 DEBUG   HandlerThread:13539 [handler.py:handle_request():139] handle_request: partial_history
2022-12-26 07:23:52,006 DEBUG   SenderThread:13539 [sender.py:send():303] send: history
2022-12-26 07:23:52,007 DEBUG   SenderThread:13539 [sender.py:send():303] send: summary
2022-12-26 07:23:52,007 INFO    SenderThread:13539 [sender.py:_save_file():1171] saving file wandb-summary.json with policy end
2022-12-26 07:23:52,798 INFO    Thread-13 :13539 [dir_watcher.py:_on_file_modified():292] file/dir modified: ./wandb/run-20221226_072336-30cv56k2/files/output.log
2022-12-26 07:23:52,799 INFO    Thread-13 :13539 [dir_watcher.py:_on_file_modified():292] file/dir modified: ./wandb/run-20221226_072336-30cv56k2/files/wandb-summary.json
2022-12-26 07:23:53,098 DEBUG   HandlerThread:13539 [handler.py:handle_request():139] handle_request: stop_status
2022-12-26 07:23:53,099 DEBUG   SenderThread:13539 [sender.py:send_request():317] send_request: stop_status
2022-12-26 07:23:54,799 INFO    Thread-13 :13539 [dir_watcher.py:_on_file_modified():292] file/dir modified: ./wandb/run-20221226_072336-30cv56k2/files/output.log
2022-12-26 07:23:54,995 DEBUG   HandlerThread:13539 [handler.py:handle_request():139] handle_request: partial_history
2022-12-26 07:23:54,996 DEBUG   SenderThread:13539 [sender.py:send():303] send: history
2022-12-26 07:23:54,997 DEBUG   SenderThread:13539 [sender.py:send():303] send: summary
2022-12-26 07:23:54,998 INFO    SenderThread:13539 [sender.py:_save_file():1171] saving file wandb-summary.json with policy end
2022-12-26 07:23:55,800 INFO    Thread-13 :13539 [dir_watcher.py:_on_file_modified():292] file/dir modified: ./wandb/run-20221226_072336-30cv56k2/files/wandb-summary.json
2022-12-26 07:23:56,801 INFO    Thread-13 :13539 [dir_watcher.py:_on_file_modified():292] file/dir modified: ./wandb/run-20221226_072336-30cv56k2/files/output.log
2022-12-26 07:23:57,985 DEBUG   HandlerThread:13539 [handler.py:handle_request():139] handle_request: partial_history
2022-12-26 07:23:57,987 DEBUG   SenderThread:13539 [sender.py:send():303] send: history
2022-12-26 07:23:57,987 DEBUG   SenderThread:13539 [sender.py:send():303] send: summary
2022-12-26 07:23:57,988 INFO    SenderThread:13539 [sender.py:_save_file():1171] saving file wandb-summary.json with policy end
2022-12-26 07:23:58,802 INFO    Thread-13 :13539 [dir_watcher.py:_on_file_modified():292] file/dir modified: ./wandb/run-20221226_072336-30cv56k2/files/output.log
2022-12-26 07:23:58,803 INFO    Thread-13 :13539 [dir_watcher.py:_on_file_modified():292] file/dir modified: ./wandb/run-20221226_072336-30cv56k2/files/wandb-summary.json
2022-12-26 07:24:00,804 INFO    Thread-13 :13539 [dir_watcher.py:_on_file_modified():292] file/dir modified: ./wandb/run-20221226_072336-30cv56k2/files/output.log
2022-12-26 07:24:00,877 DEBUG   HandlerThread:13539 [handler.py:handle_request():139] handle_request: partial_history
2022-12-26 07:24:00,878 DEBUG   SenderThread:13539 [sender.py:send():303] send: history
2022-12-26 07:24:00,879 DEBUG   SenderThread:13539 [sender.py:send():303] send: summary
2022-12-26 07:24:00,879 INFO    SenderThread:13539 [sender.py:_save_file():1171] saving file wandb-summary.json with policy end
2022-12-26 07:24:01,805 INFO    Thread-13 :13539 [dir_watcher.py:_on_file_modified():292] file/dir modified: ./wandb/run-20221226_072336-30cv56k2/files/wandb-summary.json
2022-12-26 07:24:02,805 INFO    Thread-13 :13539 [dir_watcher.py:_on_file_modified():292] file/dir modified: ./wandb/run-20221226_072336-30cv56k2/files/output.log
2022-12-26 07:24:03,737 DEBUG   HandlerThread:13539 [handler.py:handle_request():139] handle_request: partial_history
2022-12-26 07:24:03,738 DEBUG   SenderThread:13539 [sender.py:send():303] send: history
2022-12-26 07:24:03,739 DEBUG   SenderThread:13539 [sender.py:send():303] send: summary
2022-12-26 07:24:03,739 INFO    SenderThread:13539 [sender.py:_save_file():1171] saving file wandb-summary.json with policy end
2022-12-26 07:24:03,806 INFO    Thread-13 :13539 [dir_watcher.py:_on_file_modified():292] file/dir modified: ./wandb/run-20221226_072336-30cv56k2/files/wandb-summary.json
2022-12-26 07:24:04,807 INFO    Thread-13 :13539 [dir_watcher.py:_on_file_modified():292] file/dir modified: ./wandb/run-20221226_072336-30cv56k2/files/output.log
2022-12-26 07:24:06,719 DEBUG   HandlerThread:13539 [handler.py:handle_request():139] handle_request: partial_history
2022-12-26 07:24:06,720 DEBUG   SenderThread:13539 [sender.py:send():303] send: history
2022-12-26 07:24:06,720 DEBUG   SenderThread:13539 [sender.py:send():303] send: summary
2022-12-26 07:24:06,721 INFO    SenderThread:13539 [sender.py:_save_file():1171] saving file wandb-summary.json with policy end
2022-12-26 07:24:06,808 INFO    Thread-13 :13539 [dir_watcher.py:_on_file_modified():292] file/dir modified: ./wandb/run-20221226_072336-30cv56k2/files/output.log
2022-12-26 07:24:06,809 INFO    Thread-13 :13539 [dir_watcher.py:_on_file_modified():292] file/dir modified: ./wandb/run-20221226_072336-30cv56k2/files/wandb-summary.json
2022-12-26 07:24:07,809 INFO    Thread-13 :13539 [dir_watcher.py:_on_file_modified():292] file/dir modified: ./wandb/run-20221226_072336-30cv56k2/files/config.yaml
2022-12-26 07:24:08,360 DEBUG   HandlerThread:13539 [handler.py:handle_request():139] handle_request: stop_status
2022-12-26 07:24:08,362 DEBUG   SenderThread:13539 [sender.py:send_request():317] send_request: stop_status
2022-12-26 07:24:08,810 INFO    Thread-13 :13539 [dir_watcher.py:_on_file_modified():292] file/dir modified: ./wandb/run-20221226_072336-30cv56k2/files/output.log
2022-12-26 07:24:09,633 DEBUG   HandlerThread:13539 [handler.py:handle_request():139] handle_request: partial_history
2022-12-26 07:24:09,635 DEBUG   SenderThread:13539 [sender.py:send():303] send: history
2022-12-26 07:24:09,636 DEBUG   SenderThread:13539 [sender.py:send():303] send: summary
2022-12-26 07:24:09,637 INFO    SenderThread:13539 [sender.py:_save_file():1171] saving file wandb-summary.json with policy end
2022-12-26 07:24:09,810 INFO    Thread-13 :13539 [dir_watcher.py:_on_file_modified():292] file/dir modified: ./wandb/run-20221226_072336-30cv56k2/files/wandb-summary.json
2022-12-26 07:24:10,811 INFO    Thread-13 :13539 [dir_watcher.py:_on_file_modified():292] file/dir modified: ./wandb/run-20221226_072336-30cv56k2/files/output.log
2022-12-26 07:24:12,494 DEBUG   HandlerThread:13539 [handler.py:handle_request():139] handle_request: partial_history
2022-12-26 07:24:12,495 DEBUG   SenderThread:13539 [sender.py:send():303] send: history
2022-12-26 07:24:12,495 DEBUG   SenderThread:13539 [sender.py:send():303] send: summary
2022-12-26 07:24:12,496 INFO    SenderThread:13539 [sender.py:_save_file():1171] saving file wandb-summary.json with policy end
2022-12-26 07:24:12,812 INFO    Thread-13 :13539 [dir_watcher.py:_on_file_modified():292] file/dir modified: ./wandb/run-20221226_072336-30cv56k2/files/output.log
2022-12-26 07:24:12,812 INFO    Thread-13 :13539 [dir_watcher.py:_on_file_modified():292] file/dir modified: ./wandb/run-20221226_072336-30cv56k2/files/wandb-summary.json
2022-12-26 07:24:14,814 INFO    Thread-13 :13539 [dir_watcher.py:_on_file_modified():292] file/dir modified: ./wandb/run-20221226_072336-30cv56k2/files/output.log
2022-12-26 07:24:15,719 DEBUG   HandlerThread:13539 [handler.py:handle_request():139] handle_request: partial_history
2022-12-26 07:24:15,720 DEBUG   SenderThread:13539 [sender.py:send():303] send: history
2022-12-26 07:24:15,720 DEBUG   SenderThread:13539 [sender.py:send():303] send: summary
2022-12-26 07:24:15,721 INFO    SenderThread:13539 [sender.py:_save_file():1171] saving file wandb-summary.json with policy end
2022-12-26 07:24:15,814 INFO    Thread-13 :13539 [dir_watcher.py:_on_file_modified():292] file/dir modified: ./wandb/run-20221226_072336-30cv56k2/files/wandb-summary.json
2022-12-26 07:24:16,815 INFO    Thread-13 :13539 [dir_watcher.py:_on_file_modified():292] file/dir modified: ./wandb/run-20221226_072336-30cv56k2/files/output.log
2022-12-26 07:24:18,662 DEBUG   HandlerThread:13539 [handler.py:handle_request():139] handle_request: partial_history
2022-12-26 07:24:18,663 DEBUG   SenderThread:13539 [sender.py:send():303] send: history
2022-12-26 07:24:18,663 DEBUG   SenderThread:13539 [sender.py:send():303] send: summary
2022-12-26 07:24:18,664 INFO    SenderThread:13539 [sender.py:_save_file():1171] saving file wandb-summary.json with policy end
2022-12-26 07:24:18,817 INFO    Thread-13 :13539 [dir_watcher.py:_on_file_modified():292] file/dir modified: ./wandb/run-20221226_072336-30cv56k2/files/output.log
2022-12-26 07:24:18,818 INFO    Thread-13 :13539 [dir_watcher.py:_on_file_modified():292] file/dir modified: ./wandb/run-20221226_072336-30cv56k2/files/wandb-summary.json
2022-12-26 07:24:20,819 INFO    Thread-13 :13539 [dir_watcher.py:_on_file_modified():292] file/dir modified: ./wandb/run-20221226_072336-30cv56k2/files/output.log
2022-12-26 07:24:21,649 DEBUG   HandlerThread:13539 [handler.py:handle_request():139] handle_request: partial_history
2022-12-26 07:24:21,650 DEBUG   SenderThread:13539 [sender.py:send():303] send: history
2022-12-26 07:24:21,650 DEBUG   SenderThread:13539 [sender.py:send():303] send: summary
2022-12-26 07:24:21,651 INFO    SenderThread:13539 [sender.py:_save_file():1171] saving file wandb-summary.json with policy end
2022-12-26 07:24:21,820 INFO    Thread-13 :13539 [dir_watcher.py:_on_file_modified():292] file/dir modified: ./wandb/run-20221226_072336-30cv56k2/files/wandb-summary.json
2022-12-26 07:24:22,820 INFO    Thread-13 :13539 [dir_watcher.py:_on_file_modified():292] file/dir modified: ./wandb/run-20221226_072336-30cv56k2/files/output.log
2022-12-26 07:24:23,626 DEBUG   HandlerThread:13539 [handler.py:handle_request():139] handle_request: stop_status
2022-12-26 07:24:23,626 DEBUG   SenderThread:13539 [sender.py:send_request():317] send_request: stop_status
2022-12-26 07:24:24,822 INFO    Thread-13 :13539 [dir_watcher.py:_on_file_modified():292] file/dir modified: ./wandb/run-20221226_072336-30cv56k2/files/output.log
2022-12-26 07:24:24,890 DEBUG   HandlerThread:13539 [handler.py:handle_request():139] handle_request: partial_history
2022-12-26 07:24:24,891 DEBUG   SenderThread:13539 [sender.py:send():303] send: history
2022-12-26 07:24:24,891 DEBUG   SenderThread:13539 [sender.py:send():303] send: summary
2022-12-26 07:24:24,892 INFO    SenderThread:13539 [sender.py:_save_file():1171] saving file wandb-summary.json with policy end
2022-12-26 07:24:25,823 INFO    Thread-13 :13539 [dir_watcher.py:_on_file_modified():292] file/dir modified: ./wandb/run-20221226_072336-30cv56k2/files/wandb-summary.json
2022-12-26 07:24:26,041 DEBUG   HandlerThread:13539 [handler.py:handle_request():139] handle_request: partial_history
2022-12-26 07:24:26,041 DEBUG   SenderThread:13539 [sender.py:send():303] send: metric
2022-12-26 07:24:26,042 DEBUG   SenderThread:13539 [sender.py:send():303] send: history
2022-12-26 07:24:26,042 DEBUG   SenderThread:13539 [sender.py:send():303] send: summary
2022-12-26 07:24:26,043 INFO    SenderThread:13539 [sender.py:_save_file():1171] saving file wandb-summary.json with policy end
2022-12-26 07:24:26,165 DEBUG   HandlerThread:13539 [handler.py:handle_request():139] handle_request: partial_history
2022-12-26 07:24:26,166 DEBUG   SenderThread:13539 [sender.py:send():303] send: history
2022-12-26 07:24:26,166 DEBUG   SenderThread:13539 [sender.py:send():303] send: summary
2022-12-26 07:24:26,167 INFO    SenderThread:13539 [sender.py:_save_file():1171] saving file wandb-summary.json with policy end
2022-12-26 07:24:26,276 DEBUG   HandlerThread:13539 [handler.py:handle_request():139] handle_request: partial_history
2022-12-26 07:24:26,277 DEBUG   SenderThread:13539 [sender.py:send():303] send: history
2022-12-26 07:24:26,278 DEBUG   SenderThread:13539 [sender.py:send():303] send: summary
2022-12-26 07:24:26,279 INFO    SenderThread:13539 [sender.py:_save_file():1171] saving file wandb-summary.json with policy end
2022-12-26 07:24:26,398 DEBUG   HandlerThread:13539 [handler.py:handle_request():139] handle_request: partial_history
2022-12-26 07:24:26,399 DEBUG   SenderThread:13539 [sender.py:send():303] send: history
2022-12-26 07:24:26,399 DEBUG   SenderThread:13539 [sender.py:send():303] send: summary
2022-12-26 07:24:26,399 INFO    SenderThread:13539 [sender.py:_save_file():1171] saving file wandb-summary.json with policy end
2022-12-26 07:24:26,507 DEBUG   HandlerThread:13539 [handler.py:handle_request():139] handle_request: partial_history
2022-12-26 07:24:26,508 DEBUG   SenderThread:13539 [sender.py:send():303] send: history
2022-12-26 07:24:26,509 DEBUG   SenderThread:13539 [sender.py:send():303] send: summary
2022-12-26 07:24:26,509 INFO    SenderThread:13539 [sender.py:_save_file():1171] saving file wandb-summary.json with policy end
2022-12-26 07:24:26,614 DEBUG   HandlerThread:13539 [handler.py:handle_request():139] handle_request: partial_history
2022-12-26 07:24:26,615 DEBUG   SenderThread:13539 [sender.py:send():303] send: history
2022-12-26 07:24:26,615 DEBUG   SenderThread:13539 [sender.py:send():303] send: summary
2022-12-26 07:24:26,616 INFO    SenderThread:13539 [sender.py:_save_file():1171] saving file wandb-summary.json with policy end
2022-12-26 07:24:26,731 DEBUG   HandlerThread:13539 [handler.py:handle_request():139] handle_request: partial_history
2022-12-26 07:24:26,732 DEBUG   SenderThread:13539 [sender.py:send():303] send: history
2022-12-26 07:24:26,733 DEBUG   SenderThread:13539 [sender.py:send():303] send: summary
