2022-12-26 07:29:48,767 INFO    StreamThr :16677 [internal.py:wandb_internal():87] W&B internal server running at pid: 16677, started at: 2022-12-26 07:29:48.766543
2022-12-26 07:30:00,433 INFO    Thread-20 :16677 [upload_job.py:push():143] Uploaded file /tmp/tmp_8cuyoliwandb/2jv1hgv0-media/table/examples_1_91f6e347e7ecd02507aa.table.json
2022-12-26 07:30:00,435 INFO    Thread-21 :16677 [upload_job.py:push():143] Uploaded file /tmp/tmp_8cuyoliwandb/8uyxb8je-media/table/conf_table_0_be5b9890b94badb778f3.table.json
2022-12-26 07:30:00,570 INFO    Thread-13 :16677 [dir_watcher.py:_on_file_modified():292] file/dir modified: ./wandb/run-20221226_072948-2dybv9b0/files/wandb-summary.json
2022-12-26 07:30:00,579 DEBUG   HandlerThread:16677 [handler.py:handle_request():139] handle_request: partial_history
2022-12-26 07:30:01,263 INFO    Thread-23 :16677 [upload_job.py:push():101] Uploaded file /home/codespace/.cache/wandb/artifacts/obj/md5/a7/18e6139b8d4bb63745400727e0a9ee
2022-12-26 07:30:02,580 INFO    SenderThread:16677 [sender.py:send_request_log_artifact():1222] logged artifact run-2dybv9b0-examples - {'id': 'QXJ0aWZhY3Q6MzAyNjk5OTgz', 'digest': '46bca21cb949c7f4e6a861749e0bb5c2', 'state': 'PENDING', 'aliases': [], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjQ4MTU1NjQ0', 'latestArtifact': None}, 'version': 'latest'}
2022-12-26 07:30:02,580 DEBUG   SenderThread:16677 [sender.py:send():303] send: files
2022-12-26 07:30:02,581 INFO    SenderThread:16677 [sender.py:_save_file():1171] saving file media/table/examples_1_91f6e347e7ecd02507aa.table.json with policy now
2022-12-26 07:30:02,582 DEBUG   SenderThread:16677 [sender.py:send():303] send: metric
2022-12-26 07:30:02,583 DEBUG   SenderThread:16677 [sender.py:send():303] send: metric
2022-12-26 07:30:02,583 DEBUG   SenderThread:16677 [sender.py:send():303] send: metric
2022-12-26 07:30:02,583 DEBUG   SenderThread:16677 [sender.py:send():303] send: metric
2022-12-26 07:30:02,583 DEBUG   SenderThread:16677 [sender.py:send():303] send: metric
2022-12-26 07:30:02,584 DEBUG   SenderThread:16677 [sender.py:send():303] send: metric
2022-12-26 07:30:02,584 DEBUG   SenderThread:16677 [sender.py:send():303] send: metric
2022-12-26 07:30:02,584 DEBUG   SenderThread:16677 [sender.py:send():303] send: metric
2022-12-26 07:30:02,584 DEBUG   SenderThread:16677 [sender.py:send():303] send: metric
2022-12-26 07:30:02,585 DEBUG   SenderThread:16677 [sender.py:send():303] send: history
2022-12-26 07:30:02,585 DEBUG   SenderThread:16677 [sender.py:send():303] send: summary
2022-12-26 07:30:02,594 INFO    SenderThread:16677 [sender.py:_save_file():1171] saving file wandb-summary.json with policy end
2022-12-26 07:30:02,595 DEBUG   SenderThread:16677 [sender.py:send():303] send: metric
2022-12-26 07:30:02,595 DEBUG   SenderThread:16677 [sender.py:send():303] send: metric
2022-12-26 07:30:02,595 DEBUG   SenderThread:16677 [sender.py:send():303] send: metric
2022-12-26 07:30:02,595 DEBUG   SenderThread:16677 [sender.py:send():303] send: history
2022-12-26 07:30:02,596 DEBUG   SenderThread:16677 [sender.py:send():303] send: summary
2022-12-26 07:30:02,596 INFO    SenderThread:16677 [sender.py:_save_file():1171] saving file wandb-summary.json with policy end
2022-12-26 07:30:03,395 INFO    Thread-24 :16677 [upload_job.py:push():143] Uploaded file /tmp/tmp_8cuyoliwandb/39iiyawo-media/table/examples_1_91f6e347e7ecd02507aa.table.json
2022-12-26 07:30:03,572 INFO    Thread-13 :16677 [dir_watcher.py:_on_file_modified():292] file/dir modified: ./wandb/run-20221226_072948-2dybv9b0/files/wandb-summary.json
2022-12-26 07:30:03,580 DEBUG   HandlerThread:16677 [handler.py:handle_request():139] handle_request: partial_history
2022-12-26 07:30:03,581 DEBUG   SenderThread:16677 [sender.py:send():303] send: history
2022-12-26 07:30:03,581 DEBUG   SenderThread:16677 [sender.py:send():303] send: summary
2022-12-26 07:30:03,582 INFO    SenderThread:16677 [sender.py:_save_file():1171] saving file wandb-summary.json with policy end
2022-12-26 07:30:04,573 INFO    Thread-13 :16677 [dir_watcher.py:_on_file_modified():292] file/dir modified: ./wandb/run-20221226_072948-2dybv9b0/files/output.log
2022-12-26 07:30:04,574 INFO    Thread-13 :16677 [dir_watcher.py:_on_file_modified():292] file/dir modified: ./wandb/run-20221226_072948-2dybv9b0/files/wandb-summary.json
2022-12-26 07:30:04,887 DEBUG   HandlerThread:16677 [handler.py:handle_request():139] handle_request: stop_status
2022-12-26 07:30:04,887 DEBUG   SenderThread:16677 [sender.py:send_request():317] send_request: stop_status
2022-12-26 07:30:06,390 DEBUG   HandlerThread:16677 [handler.py:handle_request():139] handle_request: partial_history
2022-12-26 07:30:06,391 DEBUG   SenderThread:16677 [sender.py:send():303] send: history
2022-12-26 07:30:06,391 DEBUG   SenderThread:16677 [sender.py:send():303] send: summary
2022-12-26 07:30:06,392 INFO    SenderThread:16677 [sender.py:_save_file():1171] saving file wandb-summary.json with policy end
2022-12-26 07:30:06,575 INFO    Thread-13 :16677 [dir_watcher.py:_on_file_modified():292] file/dir modified: ./wandb/run-20221226_072948-2dybv9b0/files/output.log
2022-12-26 07:30:06,575 INFO    Thread-13 :16677 [dir_watcher.py:_on_file_modified():292] file/dir modified: ./wandb/run-20221226_072948-2dybv9b0/files/wandb-summary.json
2022-12-26 07:30:08,576 INFO    Thread-13 :16677 [dir_watcher.py:_on_file_modified():292] file/dir modified: ./wandb/run-20221226_072948-2dybv9b0/files/output.log
2022-12-26 07:30:09,169 DEBUG   HandlerThread:16677 [handler.py:handle_request():139] handle_request: partial_history
2022-12-26 07:30:09,170 DEBUG   SenderThread:16677 [sender.py:send():303] send: history
2022-12-26 07:30:09,170 DEBUG   SenderThread:16677 [sender.py:send():303] send: summary
2022-12-26 07:30:09,171 INFO    SenderThread:16677 [sender.py:_save_file():1171] saving file wandb-summary.json with policy end
2022-12-26 07:30:09,577 INFO    Thread-13 :16677 [dir_watcher.py:_on_file_modified():292] file/dir modified: ./wandb/run-20221226_072948-2dybv9b0/files/wandb-summary.json
2022-12-26 07:30:10,578 INFO    Thread-13 :16677 [dir_watcher.py:_on_file_modified():292] file/dir modified: ./wandb/run-20221226_072948-2dybv9b0/files/output.log
2022-12-26 07:30:11,974 DEBUG   HandlerThread:16677 [handler.py:handle_request():139] handle_request: partial_history
2022-12-26 07:30:11,976 DEBUG   SenderThread:16677 [sender.py:send():303] send: history
2022-12-26 07:30:11,977 DEBUG   SenderThread:16677 [sender.py:send():303] send: summary
2022-12-26 07:30:11,978 INFO    SenderThread:16677 [sender.py:_save_file():1171] saving file wandb-summary.json with policy end
2022-12-26 07:30:12,579 INFO    Thread-13 :16677 [dir_watcher.py:_on_file_modified():292] file/dir modified: ./wandb/run-20221226_072948-2dybv9b0/files/output.log
2022-12-26 07:30:12,580 INFO    Thread-13 :16677 [dir_watcher.py:_on_file_modified():292] file/dir modified: ./wandb/run-20221226_072948-2dybv9b0/files/wandb-summary.json
2022-12-26 07:30:14,581 INFO    Thread-13 :16677 [dir_watcher.py:_on_file_modified():292] file/dir modified: ./wandb/run-20221226_072948-2dybv9b0/files/output.log
2022-12-26 07:30:14,779 DEBUG   HandlerThread:16677 [handler.py:handle_request():139] handle_request: partial_history
2022-12-26 07:30:14,780 DEBUG   SenderThread:16677 [sender.py:send():303] send: history
2022-12-26 07:30:14,780 DEBUG   SenderThread:16677 [sender.py:send():303] send: summary
2022-12-26 07:30:14,781 INFO    SenderThread:16677 [sender.py:_save_file():1171] saving file wandb-summary.json with policy end
2022-12-26 07:30:15,582 INFO    Thread-13 :16677 [dir_watcher.py:_on_file_modified():292] file/dir modified: ./wandb/run-20221226_072948-2dybv9b0/files/wandb-summary.json
2022-12-26 07:30:16,582 INFO    Thread-13 :16677 [dir_watcher.py:_on_file_modified():292] file/dir modified: ./wandb/run-20221226_072948-2dybv9b0/files/output.log
2022-12-26 07:30:17,696 DEBUG   HandlerThread:16677 [handler.py:handle_request():139] handle_request: partial_history
2022-12-26 07:30:17,697 DEBUG   SenderThread:16677 [sender.py:send():303] send: history
2022-12-26 07:30:17,698 DEBUG   SenderThread:16677 [sender.py:send():303] send: summary
2022-12-26 07:30:17,699 INFO    SenderThread:16677 [sender.py:_save_file():1171] saving file wandb-summary.json with policy end
2022-12-26 07:30:18,584 INFO    Thread-13 :16677 [dir_watcher.py:_on_file_modified():292] file/dir modified: ./wandb/run-20221226_072948-2dybv9b0/files/output.log
2022-12-26 07:30:18,584 INFO    Thread-13 :16677 [dir_watcher.py:_on_file_modified():292] file/dir modified: ./wandb/run-20221226_072948-2dybv9b0/files/wandb-summary.json
2022-12-26 07:30:19,585 INFO    Thread-13 :16677 [dir_watcher.py:_on_file_modified():292] file/dir modified: ./wandb/run-20221226_072948-2dybv9b0/files/config.yaml
2022-12-26 07:30:20,163 DEBUG   HandlerThread:16677 [handler.py:handle_request():139] handle_request: stop_status
2022-12-26 07:30:20,164 DEBUG   SenderThread:16677 [sender.py:send_request():317] send_request: stop_status
2022-12-26 07:30:20,462 DEBUG   HandlerThread:16677 [handler.py:handle_request():139] handle_request: partial_history
2022-12-26 07:30:20,463 DEBUG   SenderThread:16677 [sender.py:send():303] send: history
2022-12-26 07:30:20,464 DEBUG   SenderThread:16677 [sender.py:send():303] send: summary
2022-12-26 07:30:20,464 INFO    SenderThread:16677 [sender.py:_save_file():1171] saving file wandb-summary.json with policy end
2022-12-26 07:30:20,585 INFO    Thread-13 :16677 [dir_watcher.py:_on_file_modified():292] file/dir modified: ./wandb/run-20221226_072948-2dybv9b0/files/output.log
2022-12-26 07:30:20,586 INFO    Thread-13 :16677 [dir_watcher.py:_on_file_modified():292] file/dir modified: ./wandb/run-20221226_072948-2dybv9b0/files/wandb-summary.json
2022-12-26 07:30:22,587 INFO    Thread-13 :16677 [dir_watcher.py:_on_file_modified():292] file/dir modified: ./wandb/run-20221226_072948-2dybv9b0/files/output.log
2022-12-26 07:30:23,459 DEBUG   HandlerThread:16677 [handler.py:handle_request():139] handle_request: partial_history
2022-12-26 07:30:23,460 DEBUG   SenderThread:16677 [sender.py:send():303] send: history
2022-12-26 07:30:23,461 DEBUG   SenderThread:16677 [sender.py:send():303] send: summary
2022-12-26 07:30:23,461 INFO    SenderThread:16677 [sender.py:_save_file():1171] saving file wandb-summary.json with policy end
2022-12-26 07:30:23,587 INFO    Thread-13 :16677 [dir_watcher.py:_on_file_modified():292] file/dir modified: ./wandb/run-20221226_072948-2dybv9b0/files/wandb-summary.json
2022-12-26 07:30:24,589 INFO    Thread-13 :16677 [dir_watcher.py:_on_file_modified():292] file/dir modified: ./wandb/run-20221226_072948-2dybv9b0/files/output.log
2022-12-26 07:30:26,292 DEBUG   HandlerThread:16677 [handler.py:handle_request():139] handle_request: partial_history
2022-12-26 07:30:26,293 DEBUG   SenderThread:16677 [sender.py:send():303] send: history
2022-12-26 07:30:26,293 DEBUG   SenderThread:16677 [sender.py:send():303] send: summary
2022-12-26 07:30:26,294 INFO    SenderThread:16677 [sender.py:_save_file():1171] saving file wandb-summary.json with policy end
2022-12-26 07:30:26,590 INFO    Thread-13 :16677 [dir_watcher.py:_on_file_modified():292] file/dir modified: ./wandb/run-20221226_072948-2dybv9b0/files/output.log
2022-12-26 07:30:26,591 INFO    Thread-13 :16677 [dir_watcher.py:_on_file_modified():292] file/dir modified: ./wandb/run-20221226_072948-2dybv9b0/files/wandb-summary.json
2022-12-26 07:30:28,592 INFO    Thread-13 :16677 [dir_watcher.py:_on_file_modified():292] file/dir modified: ./wandb/run-20221226_072948-2dybv9b0/files/output.log
2022-12-26 07:30:29,187 DEBUG   HandlerThread:16677 [handler.py:handle_request():139] handle_request: partial_history
2022-12-26 07:30:29,188 DEBUG   SenderThread:16677 [sender.py:send():303] send: history
2022-12-26 07:30:29,189 DEBUG   SenderThread:16677 [sender.py:send():303] send: summary
2022-12-26 07:30:29,189 INFO    SenderThread:16677 [sender.py:_save_file():1171] saving file wandb-summary.json with policy end
2022-12-26 07:30:29,593 INFO    Thread-13 :16677 [dir_watcher.py:_on_file_modified():292] file/dir modified: ./wandb/run-20221226_072948-2dybv9b0/files/wandb-summary.json
2022-12-26 07:30:30,593 INFO    Thread-13 :16677 [dir_watcher.py:_on_file_modified():292] file/dir modified: ./wandb/run-20221226_072948-2dybv9b0/files/output.log
2022-12-26 07:30:32,001 DEBUG   HandlerThread:16677 [handler.py:handle_request():139] handle_request: partial_history
2022-12-26 07:30:32,002 DEBUG   SenderThread:16677 [sender.py:send():303] send: history
2022-12-26 07:30:32,002 DEBUG   SenderThread:16677 [sender.py:send():303] send: summary
2022-12-26 07:30:32,003 INFO    SenderThread:16677 [sender.py:_save_file():1171] saving file wandb-summary.json with policy end
2022-12-26 07:30:32,596 INFO    Thread-13 :16677 [dir_watcher.py:_on_file_modified():292] file/dir modified: ./wandb/run-20221226_072948-2dybv9b0/files/output.log
2022-12-26 07:30:32,596 INFO    Thread-13 :16677 [dir_watcher.py:_on_file_modified():292] file/dir modified: ./wandb/run-20221226_072948-2dybv9b0/files/wandb-summary.json
2022-12-26 07:30:34,597 INFO    Thread-13 :16677 [dir_watcher.py:_on_file_modified():292] file/dir modified: ./wandb/run-20221226_072948-2dybv9b0/files/output.log
2022-12-26 07:30:34,914 DEBUG   HandlerThread:16677 [handler.py:handle_request():139] handle_request: partial_history
2022-12-26 07:30:34,914 DEBUG   SenderThread:16677 [sender.py:send():303] send: history
2022-12-26 07:30:34,915 DEBUG   SenderThread:16677 [sender.py:send():303] send: summary
2022-12-26 07:30:34,915 INFO    SenderThread:16677 [sender.py:_save_file():1171] saving file wandb-summary.json with policy end
2022-12-26 07:30:35,420 DEBUG   HandlerThread:16677 [handler.py:handle_request():139] handle_request: stop_status
2022-12-26 07:30:35,420 DEBUG   SenderThread:16677 [sender.py:send_request():317] send_request: stop_status
2022-12-26 07:30:35,598 INFO    Thread-13 :16677 [dir_watcher.py:_on_file_modified():292] file/dir modified: ./wandb/run-20221226_072948-2dybv9b0/files/wandb-summary.json
2022-12-26 07:30:36,092 DEBUG   HandlerThread:16677 [handler.py:handle_request():139] handle_request: partial_history
2022-12-26 07:30:36,093 DEBUG   SenderThread:16677 [sender.py:send():303] send: metric
2022-12-26 07:30:36,094 DEBUG   SenderThread:16677 [sender.py:send():303] send: history
2022-12-26 07:30:36,094 DEBUG   SenderThread:16677 [sender.py:send():303] send: summary
2022-12-26 07:30:36,095 INFO    SenderThread:16677 [sender.py:_save_file():1171] saving file wandb-summary.json with policy end
2022-12-26 07:30:36,218 DEBUG   HandlerThread:16677 [handler.py:handle_request():139] handle_request: partial_history
2022-12-26 07:30:36,219 DEBUG   SenderThread:16677 [sender.py:send():303] send: history
2022-12-26 07:30:36,220 DEBUG   SenderThread:16677 [sender.py:send():303] send: summary
2022-12-26 07:30:36,220 INFO    SenderThread:16677 [sender.py:_save_file():1171] saving file wandb-summary.json with policy end
2022-12-26 07:30:36,320 DEBUG   HandlerThread:16677 [handler.py:handle_request():139] handle_request: partial_history
2022-12-26 07:30:36,320 DEBUG   SenderThread:16677 [sender.py:send():303] send: history
2022-12-26 07:30:36,321 DEBUG   SenderThread:16677 [sender.py:send():303] send: summary
2022-12-26 07:30:36,321 INFO    SenderThread:16677 [sender.py:_save_file():1171] saving file wandb-summary.json with policy end
2022-12-26 07:30:36,438 DEBUG   HandlerThread:16677 [handler.py:handle_request():139] handle_request: partial_history
2022-12-26 07:30:36,439 DEBUG   SenderThread:16677 [sender.py:send():303] send: history
2022-12-26 07:30:36,440 DEBUG   SenderThread:16677 [sender.py:send():303] send: summary
2022-12-26 07:30:36,440 INFO    SenderThread:16677 [sender.py:_save_file():1171] saving file wandb-summary.json with policy end
2022-12-26 07:30:36,548 DEBUG   HandlerThread:16677 [handler.py:handle_request():139] handle_request: partial_history
2022-12-26 07:30:36,548 DEBUG   SenderThread:16677 [sender.py:send():303] send: history
2022-12-26 07:30:36,549 DEBUG   SenderThread:16677 [sender.py:send():303] send: summary
2022-12-26 07:30:36,549 INFO    SenderThread:16677 [sender.py:_save_file():1171] saving file wandb-summary.json with policy end
2022-12-26 07:30:36,598 INFO    Thread-13 :16677 [dir_watcher.py:_on_file_modified():292] file/dir modified: ./wandb/run-20221226_072948-2dybv9b0/files/output.log
2022-12-26 07:30:36,599 INFO    Thread-13 :16677 [dir_watcher.py:_on_file_modified():292] file/dir modified: ./wandb/run-20221226_072948-2dybv9b0/files/wandb-summary.json
2022-12-26 07:30:36,654 DEBUG   HandlerThread:16677 [handler.py:handle_request():139] handle_request: partial_history
2022-12-26 07:30:36,655 DEBUG   SenderThread:16677 [sender.py:send():303] send: history
2022-12-26 07:30:36,655 DEBUG   SenderThread:16677 [sender.py:send():303] send: summary
